etid,company,country,year,date,fine_eur,sector,articles,tier,violation_type,authority,turnover_eur,turnover_year,turnover_basis,turnover_source,turnover_origin,is_financial,confidence,index,url,source_url,row_source,articles_raw,eprivacy
ETid-344,Google Belgium SA,Belgium,2020,2020-07-14,600000,"Media, Telecoms and Broadcasting",Art. 5|Art. 6|Art. 17|Art. 12,4%,Insufficient fulfilment of data subjects rights,Belgian Data Protection Authority (APD),95789805,2025,standalone,companyweb.be,carried-by-etid,0,low,0.0062637145988552745,https://www.enforcementtracker.com/ETid-344,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-37-2020.pdf,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR, Art. 17 (1) a) GDPR, Art. 12 GDPR",
ETid-2521,Hospital,Belgium,2024,2024-12-17,200000,Health Care,Art. 5|Art. 24|Art. 32|Art. 35,4%,Insufficient technical and organisational measures to ensure information security,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-2521,https://www.gegevensbeschermingsautoriteit.be/publications/beslissing-ten-gronde-nr.-166-2024.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 24 GDPR, Art. 32 GDPR, Art. 35 (3) GDPR",
ETid-1051,IAB Europe,Belgium,2022,2022-02-02,0,"Media, Telecoms and Broadcasting",Art. 5|Art. 6|Art. 9|Art. 12|Art. 13|Art. 14|Art. 24|Art. 30|Art. 31|Art. 32|Art. 37,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-1051,https://www.dataprotectionauthority.be/iab-europe-held-responsible-for-a-mechanism-that-infringes-the-gdpr,powerbi-export-2026-09-20,"Art. 5 (1) a) GDPR, Art. 5 (2) GDPR, Art. 6 (1) GDPR, Art. 9 (1), (2) GDPR, Art. 12 (1) GDPR, Art. 13 GDPR, Art. 14 GDPR, Art. 24 (1) GDPR, Art. 30 GDPR, Art. 31 GDPR, Art. 32 (1), (2) GDPR, Art. 37 GDPR",
ETid-2948,Infobel,Belgium,2025,2025-11-27,40000,Industry and Commerce,Art. 5|Art. 6|Art. 24,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-2948,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n0-199-2025.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a) GDPR, Art. 6 (1) GDPR, Art. 24 GDPR",
ETid-3174,Isabel SA,Belgium,2026,2026-05-12,120000,"Finance, Insurance and Consulting",Art. 5|Art. 12|Art. 13|Art. 15|Art. 25,4%,Insufficient fulfilment of data subjects rights,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-3174,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n0-103-2026.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a), c) GDPR, Art. 12 (1) GDPR, Art. 13 GDPR, Art. 15 (1) GDPR, Art. 25 (2) GDPR",
ETid-2859,Landlord,Belgium,2025,2025-09-04,9700,Real Estate,Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-2859,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n0-142-2025-du-4-septembre-2025.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a), c), (2) GDPR, Art. 6 (1) GDPR",
ETid-3145,Law Firm,Belgium,2026,2026-05-08,4920,"Finance, Insurance and Consulting",Art. 5|Art. 12|Art. 13|Art. 14|Art. 15,4%,Insufficient fulfilment of data subjects rights,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-3145,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n0-99-2026.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a) GDPR, Art. 12 (2), (4) GDPR, Art. 13 GDPR, ARt. 14 GDPR, Art. 15 GDPR",
ETid-123,Mayor,Belgium,2019,2019-11-28,5000,Public Sector and Education,Art. 6,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-123,https://www.autoriteprotectiondonnees.be/news/la-chambre-contentieuse-sanctionne-deux-candidats-aux-elections-communales-de-2018,powerbi-export-2026-09-20,Art. 6 GDPR,
ETid-5,Mayor,Belgium,2019,2019-05-28,2000,Public Sector and Education,Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-5,https://www.autoriteprotectiondonnees.be/news/lautorite-de-protection-des-donnees-prononce-une-sanction-dans-le-cadre-dune-campagne,powerbi-export-2026-09-20,"Art. 5 (1) b) GDPR, Art. 6 GDPR",
ETid-1438,Medical laboratory,Belgium,2022,2022-08-19,20000,Health Care,Art. 5|Art. 12|Art. 13|Art. 14|Art. 32|Art. 35,4%,Insufficient technical and organisational measures to ensure information security,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-1438,https://www.gegevensbeschermingsautoriteit.be/publications/beslissing-ten-gronde-nr.-127-2022.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f) GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 14 GDPR, Art. 32 GDPR, Art. 35 (1), (3) GDPR",
ETid-80,Merchant,Belgium,2019,2019-09-17,10000,Industry and Commerce,Art. 5,4%,Non-compliance with general data processing principles,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-80,https://www.sudinfo.be/id141981/article/2019-09-19/un-commercant-recu-une-amende-de-10000-euros-pour-avoir-voulu-creer-une-carte-de,powerbi-export-2026-09-20,Art. 5 (1) c) GDPR,
ETid-124,Municipal alderman,Belgium,2019,2019-11-28,5000,Public Sector and Education,Art. 6,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-124,https://www.autoriteprotectiondonnees.be/news/la-chambre-contentieuse-sanctionne-deux-candidats-aux-elections-communales-de-2018,powerbi-export-2026-09-20,Art. 6 GDPR,
ETid-317,Municipal employee,Belgium,2020,2020-06-08,5000,Public Sector and Education,Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-317,https://www.autoriteprotectiondonnees.be/sites/privacycommission/files/documents/Decision_CC_30-2020_FR.pdf,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR",
ETid-1151,Nationale Maatschappij der Belgische Spoorwegen,Belgium,2022,2022-05-04,10000,Transportation and Energy,Art. 5|Art. 6|Art. 12|Art. 21,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-1151,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-71-2022.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a), c) GDPR, Art. 6 (1) GDPR, Art. 12 (2) GDPR, Art. 21 (2), (3), (4) GDPR",
ETid-3175,Non-Profit Foundation,Belgium,2026,2026-04-28,1000,Individuals and Private Associations,Art. 31,2%,Insufficient cooperation with supervisory authority,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-3175,https://www.gegevensbeschermingsautoriteit.be/publications/beslissing-ten-gronde-nr.-94-2026.pdf,powerbi-export-2026-09-20,Art. 31 GDPR,
ETid-282,Non-profit organisation,Belgium,2020,2020-05-29,1000,Individuals and Private Associations,Art. 6|Art. 21,4%,Insufficient fulfilment of data subjects rights,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-282,https://www.gegevensbeschermingsautoriteit.be/sites/privacycommission/files/documents/Beslissing_GK_28-2020_NL.pdf,powerbi-export-2026-09-20,"Art. 6 GDPR, Art. 21 GDPR",
ETid-159,Nursing Care Organisation,Belgium,2019,2019-12-17,2000,Industry and Commerce,Art. 12|Art. 15|Art. 17,4%,Insufficient fulfilment of data subjects rights,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-159,https://www.autoriteprotectiondonnees.be/sites/privacycommission/files/documents/DEQF_13-2019_FR_ANO.pdf,powerbi-export-2026-09-20,"Art. 12 GDPR, Art. 15 GDPR, Art. 17 GDPR",
ETid-357,Operator of CCTV of a residential building,Belgium,2020,2020-07-14,5000,Industry and Commerce,Art. 6|Art. 7,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-357,https://www.gegevensbeschermingsautoriteit.be/publications/beslissing-ten-gronde-nr.-36-2020.pdf,powerbi-export-2026-09-20,"Art. 6 GDPR, Art. 7 GDPR",
ETid-460,Private individual,Belgium,2020,2020-11-25,1500,Individuals and Private Associations,Art. 6|Art. 25,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-460,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-74-2020.pdf,powerbi-export-2026-09-20,"Art. 6 GDPR, Art. 25 GDPR",
ETid-272,Proximus SA,Belgium,2020,2020-04-28,50000,"Media, Telecoms and Broadcasting",Art. 31|Art. 58|Art. 37,2%,Insufficient involvement of data protection officer,Belgian Data Protection Authority (APD),6042000000,2023,standalone,proximus.com,carried-by-etid,0,high,8.27540549486925e-06,https://www.enforcementtracker.com/ETid-272,https://www.gegevensbeschermingsautoriteit.be/publications/beslissing-ten-gronde-nr.-18-2020.pdf,powerbi-export-2026-09-20,"Art. 31 GDPR, Art. 58 GDPR, Art. 37 GDPR",
ETid-2614,Real Estate Agency,Belgium,2025,2025-04-24,6000,Real Estate,Art. 5|Art. 6|Art. 17|Art. 21,4%,Insufficient cooperation with supervisory authority,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-2614,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n0-80-2025.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a), c), f) GDPR, Art. 6 (1) GDPR, Art. 17 (1) GDPR, Art. 21 (2) GDPR",
ETid-1022,Researcher,Belgium,2022,2022-01-27,1200,Individuals and Private Associations,Art. 5|Art. 6|Art. 9|Art. 12|Art. 14|Art. 32,4%,Non-compliance with general data processing principles,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-1022,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-13-2022.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a), c), f) GDPR, Art. 6 (1) GDPR, Art. 9 GDPR, Art. 12 GDPR, Art. 14 GDPR, Art. 32 GDPR",
ETid-1191,Roularta Media Group,Belgium,2022,2022-05-25,50000,"Media, Telecoms and Broadcasting",Art. 5|Art. 6|Art. 7|Art. 12|Art. 13|Art. 14|Art. 24,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-1191,https://www.autoriteprotectiondonnees.be/citoyen/enquete-cookies-sur-les-sites-de-presse-roularta-mis-a-lamende,powerbi-export-2026-09-20,"Art. 5 (1) e) GDPR, Art. 5 (2) GDPR, Art. 6 (1) a) GDPR, Art. 7 (1), (3) GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 14 GDPR, Art. 24 GDPR",
ETid-1233,SA Rossel & Cie,Belgium,2022,2022-06-16,0,"Media, Telecoms and Broadcasting",Art. 6|Art. 7|Art. 12|Art. 13|Art. 14,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-1233,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-103-2022.pdf,powerbi-export-2026-09-20,"Art. 6 (1) a) GDPR, Art. 7 (1) GDPR, Art. 12 (1) GDPR, Art. 13 GDPR, Art. 14 GDPR",
ETid-601,School,Belgium,2021,2021-03-15,1000,Public Sector and Education,Art. 5|Art. 6|Art. 8,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-601,https://www.gegevensbeschermingsautoriteit.be/publications/beslissing-ten-gronde-nr.-36-2021.pdf,powerbi-export-2026-09-20,"Art. 5 (1) c) GDPR, Art. 6 (1) GDPR, Art. 8 GDPR",
ETid-296,Social Media Provider,Belgium,2020,2020-05-14,50000,Industry and Commerce,Art. 6,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-296,https://www.dataprotectionauthority.be/sites/privacycommission/files/documents/Beslissing_GK_25-2020_EN.pdf,powerbi-export-2026-09-20,Art. 6 GDPR,
ETid-3173,Société Wallonne des Eaux,Belgium,2026,2026-05-12,86000,Public Sector and Education,Art. 5|Art. 12|Art. 13|Art. 28,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-3173,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n0-102-2026.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a) GDPR, Art. 12 (1), (2) GDPR, Art. 13 GDPR, Art. 28 (3) GDPR",
ETid-3172,Technology Company,Belgium,2026,2026-05-12,177000,Employment,Art. 5|Art. 6|Art. 12|Art. 13,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-3172,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n0-101-2026.pdf,powerbi-export-2026-09-20,"Art. 5 (1) a) GDPR, Art. 6 (1) GDPR, Art. 12 GDPR, Art. 13 GDPR",
ETid-315,Unknown,Belgium,2020,2020-06-19,10000,Not assigned,Art. 5|Art. 6|Art. 15,4%,Insufficient fulfilment of data subjects rights,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-315,https://www.gegevensbeschermingsautoriteit.be/sites/privacycommission/files/documents/Beslissing_GK_33-2020_NL.pdf,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR, Art. 15 GDPR",
ETid-316,Unknown,Belgium,2020,2020-06-16,1000,Not assigned,Art. 17|Art. 21|Art. 31,4%,Insufficient fulfilment of data subjects rights,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-316,https://www.autoriteprotectiondonnees.be/sites/privacycommission/files/documents/Décision_CC_32-2020_FR.pdf,powerbi-export-2026-09-20,"Art. 17 GDPR, Art. 21 GDPR, Art. 31 GDPR",
ETid-479,Unknown,Belgium,2020,2020-11-13,1500,Real Estate,Art. 5|Art. 6|Art. 12|Art. 13|Art. 30|Art. 37,4%,Non-compliance with general data processing principles,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-479,https://gegevensbeschermingsautoriteit.be/publications/beslissing-ten-gronde-nr.-73-2020.pdf,powerbi-export-2026-09-20,"Art. 5 GDPR, Art. 6 GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 30 GDPR, Art. 37 (5) GDPR, Art. 37 (7) GDPR",
ETid-499,Unknown,Belgium,2020,2020-12-23,50000,Industry and Commerce,Art. 14|Art. 12|Art. 15|Art. 5|Art. 24,4%,Insufficient fulfilment of data subjects rights,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-499,https://www.gegevensbeschermingsautoriteit.be/publications/beslissing-ten-gronde-nr.-81-2020.pdf,powerbi-export-2026-09-20,"Art. 14 (1), (2) GDPR, Art. 12 (1), (2), (3) GDPR, Art. 15 (1) GDPR, Art. 5 (1) c), (2) GDPR, Art. 24 (1), (2) GDPR",
ETid-500,Unknown,Belgium,2020,2020-12-23,15000,Industry and Commerce,Art. 14|Art. 12|Art. 6|Art. 5|Art. 24,4%,Insufficient fulfilment of data subjects rights,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-500,https://www.gegevensbeschermingsautoriteit.be/publications/beslissing-ten-gronde-nr.-81-2020.pdf,powerbi-export-2026-09-20,"Art. 14 (1), (2) GDPR, Art. 12 (3) GDPR, Art. 6 GDPR, Art. 5 (1) c), (2) GDPR, Art. 24 (1), (2) GDPR",
ETid-526,Unknown,Belgium,2021,2021-01-12,10000,"Media, Telecoms and Broadcasting",Art. 6|Art. 12|Art. 21,4%,Insufficient legal basis for data processing,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-526,https://www.gegevensbeschermingsautoriteit.be/publications/beslissing-ten-gronde-nr.-02-2021.pdf,powerbi-export-2026-09-20,"Art. 6 (1) GDPR, Art. 12 (3) GDPR, Art. 21 (1) GDPR",
ETid-533,Unknown,Belgium,2021,2021-01-22,25000,"Media, Telecoms and Broadcasting",Art. 5|Art. 24|Art. 32|Art. 33|Art. 34,4%,Insufficient technical and organisational measures to ensure information security,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-533,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-05-2021.pdf,powerbi-export-2026-09-20,"Art. 5 (1) f), (2) GDPR, Art. 24 GDPR, Art. 32 GDPR, Art. 33 (1), (5) GDPR, Art. 34 (1) GDPR",
ETid-947,Unknown,Belgium,2021,2021-12-08,10000,Not assigned,Art. 12|Art. 14|Art. 15|Art. 17|Art. 21,4%,Insufficient fulfilment of data subjects rights,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-947,https://www.autoriteprotectiondonnees.be/publications/decision-quant-au-fond-n-137-2021.pdf,powerbi-export-2026-09-20,"Art. 12 (3) GDPR, Art. 14 (1), (2), (3) GDPR, Art. 15 GDPR, Art. 17 (1) c) GDPR, Art. 21 (2) GDPR",
ETid-169,Website providing legal information,Belgium,2019,2019-12-17,15000,"Media, Telecoms and Broadcasting",Art. 6|Art. 12|Art. 13,4%,Insufficient fulfilment of information obligations,Belgian Data Protection Authority (APD),,,,,,,,,https://www.enforcementtracker.com/ETid-169,https://www.gegevensbeschermingsautoriteit.be/sites/privacycommission/files/documents/BETG_12-2019_NL.PDF,powerbi-export-2026-09-20,"Art. 6 GDPR,
Art. 12 GDPR, Art. 13 GDPR",
ETid-6,Bank,Bulgaria,2018,2018-12-04,500,"Finance, Insurance and Consulting",Art. 5|Art. 6,4%,Insufficient legal basis for data processing,Bulgarian Commission for Personal Data Protection (KZLD),1878000000.0,,legacy,,carried-by-etid,,legacy,2.6624068157614484e-07,https://www.enforcementtracker.com/ETid-6,https://gdprtoolkit.eu/first-gdpr-fine-in-bulgaria/,powerbi-export-2026-09-20,"Art. 5 (1) b) GDPR, Art. 6 GDPR",
ETid-8,Bank,Bulgaria,2019,2019-01-17,500,"Finance, Insurance and Consulting",Art. 6|Art. 5,4%,Insufficient legal basis for data processing,Bulgarian Commission for Personal Data Protection (KZLD),1878000000.0,,legacy,,carried-by-etid,,legacy,2.6624068157614484e-07,https://www.enforcementtracker.com/ETid-8,https://www.cpdp.bg/?p=element&aid=1195,powerbi-export-2026-09-20,"Art. 6 GDPR, Art. 5 (1) a) GDPR",
ETid-906,Bank,Bulgaria,2021,2021-10-26,380,"Finance, Insurance and Consulting",Art. 5,4%,Non-compliance with general data processing principles,Bulgarian Commission for Personal Data Protection (KZLD),1878000000.0,,legacy,,carried-by-etid,,legacy,2.0234291799787008e-07,https://www.enforcementtracker.com/ETid-906,https://www.cpdp.bg/download.php?part=rubric_element&aid=4786,powerbi-export-2026-09-20,Art. 5 (1) b) GDPR,
ETid-1832,Bulgarian Post EAD,Bulgaria,2022,2022-05-04,500000,Transportation and Energy,Art. 32,2%,Insufficient technical and organisational measures to ensure information security,Bulgarian Commission for Personal Data Protection (KZLD),,,,,,,,,https://www.enforcementtracker.com/ETid-1832,https://www.cpdp.bg/userfiles/file/Annual%20Reports/Annual%20report_2022_CPDP.pdf,powerbi-export-2026-09-20,"Art. 32 (1) b), c), d) GDPR, Art. 32 (2) GDPR",
ETid-9,Employer,Bulgaria,2019,2019-02-22,500,Employment,Art. 15,4%,Insufficient fulfilment of data subjects rights,Bulgarian Commission for Personal Data Protection (KZLD),,,,,,,,,https://www.enforcementtracker.com/ETid-9,https://www.cpdp.bg/?p=element_view&aid=2177,powerbi-export-2026-09-20,Art. 15 GDPR,
ETid-3138,Municipality of Kyustendil,Bulgaria,2025,2025-11-01,2556,Public Sector and Education,,,Insufficient legal basis for data processing,Bulgarian Commission for Personal Data Protection (KZLD),,,,,,,,,https://www.enforcementtracker.com/ETid-3138,https://www.edpb.europa.eu/system/files/2026-04/edpb-annual-report-2025_en.pdf#page=32,powerbi-export-2026-09-20,Unknwon,
ETid-2882,Political Party,Bulgaria,2023,2023-01-26,12800,Individuals and Private Associations,Art. 6,4%,Insufficient legal basis for data processing,Bulgarian Commission for Personal Data Protection (KZLD),,,,,,,,,https://www.enforcementtracker.com/ETid-2882,https://cpdp.bg/%d1%80%d0%b5%d1%88%d0%b5%d0%bd%d0%b8%d0%b5-%d0%bf%d0%be-%d0%b6%d0%b0%d0%bb%d0%b1%d0%b8-%d1%81-%d1%80%d0%b5%d0%b3-%e2%84%96-%d0%bf%d0%bf%d0%bd-01-223-12-03-2021-%d0%b3-%d0%bf%d0%bf%d0%bd-01-307-09-0/,powerbi-export-2026-09-20,Art. 6 (1) GDPR,
ETid-3137,Registry Agency of Republic of Bulgaria,Bulgaria,2025,2025-03-01,2556,Public Sector and Education,,,Insufficient legal basis for data processing,Bulgarian Commission for Personal Data Protection (KZLD),,,,,,,,,https://www.enforcementtracker.com/ETid-3137,https://www.edpb.europa.eu/system/files/2026-04/edpb-annual-report-2025_en.pdf#page=32,powerbi-export-2026-09-20,Unknown,
ETid-2868,Secretary of the Central Election Commission Konstantin Ninov,Bulgaria,2023,2023-04-06,770,Public Sector and Education,Art. 6,4%,Insufficient legal basis for data processing,Bulgarian Commission for Personal Data Protection (KZLD),,,,,,,,,https://www.enforcementtracker.com/ETid-2868,https://cpdp.bg/%d1%80%d0%b5%d1%88%d0%b5%d0%bd%d0%b8%d0%b5-%d0%bf%d0%be-%d0%b6%d0%b0%d0%bb%d0%b1%d0%b0-%d1%81-%d1%80%d0%b5%d0%b3-%e2%84%96-%d0%bf%d0%bf%d0%bd-02-214-06-04-2023-%d0%b3/,powerbi-export-2026-09-20,Art. 6 (1) GDPR,
